Name,Fantasy,NameASCII,PlayerId,MLBAMID
Justin Topa,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=30982"">Free Agent</a>",Justin Topa,15145,623437
Matthew Boyd,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=18465"">Naylor? I </a>",Matthew Boyd,15440,571510
Brad Keller,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=19378"">The Big Lu</a>",Brad Keller,15734,641745
Taylor Rogers,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=23675"">Free Agent</a>",Taylor Rogers,13449,573124
Sean Manaea,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=18257"">NTX Gambit</a>",Sean Manaea,15873,640455
Luis Severino,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=18355"">Logan &amp</a>",Luis Severino,15890,622663
Bryan Hudson,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=22701"">Free Agent</a>",Bryan Hudson,19924,663542
Simeon Woods Richardson,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=35742"">Free Agent</a>",Simeon Woods Richardson,24494,680573
Bryan Baker,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=31488"">Free Agent</a>",Bryan Baker,19804,641329
Ryne Stanek,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=18394"">Free Agent</a>",Ryne Stanek,15947,592773
Gabe Speier,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=19520"">Even Baked</a>",Gabe Speier,17170,642100
Casey Legumina,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=38598"">Free Agent</a>",Casey Legumina,25921,668984
Ryan Zeferjahn,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=37622"">Free Agent</a>",Ryan Zeferjahn,25420,666171
Andrés Muñoz,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=33259"">H-Town Ram</a>",Andres Munoz,20373,662253
Cole Winn,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=33633"">Free Agent</a>",Cole Winn,22113,668390
Angel Zerpa,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=25903"">Free Agent</a>",Angel Zerpa,22717,672582
Steven Okert,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=18421"">The Sandma</a>",Steven Okert,13580,595345
Cole Sulser,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=19629"">Free Agent</a>",Cole Sulser,15256,642121
Kevin Kelly,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=36825"">Free Agent</a>",Kevin Kelly,25679,687330
Garrett Whitlock,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=27185"">The Big Lu</a>",Garrett Whitlock,20191,676477
Connor Phillips,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=38343"">Free Agent</a>",Connor Phillips,27649,683175
Cade Povich,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=40771"">Free Agent</a>",Cade Povich,30055,700249
Caleb Thielbar,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=6225"">Free Agent</a>",Caleb Thielbar,10078,573204
Wandy Peralta,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=13361"">Free Agent</a>",Wandy Peralta,14295,593974
Mason Fluharty,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=42445"">Free Agent</a>",Mason Fluharty,31553,689254
Anthony Bender,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=32871"">Free Agent</a>",Anthony Bender,19742,669622
Matt Brash,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=37234"">Logan &amp</a>",Matt Brash,25756,666374
Patrick Corbin,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=8520"">Smoking He</a>",Patrick Corbin,9323,571578
Tim Mayza,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=18625"">Free Agent</a>",Tim Mayza,15042,641835
Slade Cecconi,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=38480"">Mirkwood S</a>",Slade Cecconi,27500,677944
Gordon Graceffo,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=40167"">Free Agent</a>",Gordon Graceffo,29519,700669
Noah Cameron,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=40937"">The Sandma</a>",Noah Cameron,30184,702070
Jaden Hill,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=42073"">Free Agent</a>",Jaden Hill,30250,677955
Tomoyuki Sugano,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=46090"">Free Agent</a>",Tomoyuki Sugano,35321,608372
José Alvarado,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=29992"">Logan &amp</a>",Jose Alvarado,17780,621237
Kenley Jansen,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=2916"">Even Baked</a>",Kenley Jansen,3096,445276
Drew Pomeranz,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=18095"">Free Agent</a>",Drew Pomeranz,11426,519141
Enyel De Los Santos,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=23339"">Free Agent</a>",Enyel De Los Santos,18403,660853
Jordan Hicks,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=23864"">Free Agent</a>",Jordan Hicks,19618,663855
Nick Mears,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=35865"">Free Agent</a>",Nick Mears,25376,683232
Ron Marinaccio,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=26763"">Free Agent</a>",Ron Marinaccio,23488,676760
Brooks Raley,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=4970"">Free Agent</a>",Brooks Raley,10061,548384
Matt Gage,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=20414"">Free Agent</a>",Matt Gage,17381,657424
Calvin Faucher,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=26384"">Free Agent</a>",Calvin Faucher,20116,676534
Jeremiah Estrada,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=27208"">The Big Lu</a>",Jeremiah Estrada,22210,669093
Jonathan Bowlan,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=34879"">Free Agent</a>",Jonathan Bowlan,24607,680742
Caleb Kilian,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=38006"">Free Agent</a>",Caleb Kilian,26213,668873
Spencer Arrighetti,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=40615"">The Big Lu</a>",Spencer Arrighetti,29921,681293
Anthony Kay,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=33684"">Free Agent</a>",Anthony Kay,20387,641743
Kodai Senga,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=42723"">The Sandma</a>",Kodai Senga,31838,673540
Sam Moll,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=18643"">Free Agent</a>",Sam Moll,14874,594580
Scott Barlow,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=28784"">Free Agent</a>",Scott Barlow,14993,605130
Matt Festa,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=32648"">Free Agent</a>",Matt Festa,19330,670036
Jake Woodford,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=22672"">Free Agent</a>",Jake Woodford,18674,663765
Michael Petersen,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=30725"">Free Agent</a>",Michael Petersen,20827,656848
Victor Vodnik,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=35817"">Free Agent</a>",Victor Vodnik,24614,680767
Peyton Pallette,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=42759"">Free Agent</a>",Peyton Pallette,31865,688883
Justin Bruihl,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=34734"">Free Agent</a>",Justin Bruihl,23779,677865
Jameson Taillon,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=14906"">Free Agent</a>",Jameson Taillon,11674,592791
Lucas Sims,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=18173"">Free Agent</a>",Lucas Sims,13470,608371
John King,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=35862"">Free Agent</a>",John King,22051,667463
Walbert Urena,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=41050"">Free Agent</a>",Walbert Urena,29357,700712
Matt Strahm,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=23691"">Naylor? I </a>",Matt Strahm,13799,621381
Fernando Cruz,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=8550"">Continenta</a>",Fernando Cruz,7048,518585
Cody Laweryson,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=37250"">Free Agent</a>",Cody Laweryson,26429,689520
Javier Assad,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=33306"">Free Agent</a>",Javier Assad,21741,665871
Juan Mejia,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=26068"">Free Agent</a>",Juan Mejia,23237,675848
Jordan Romano,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=21170"">Free Agent</a>",Jordan Romano,16122,605447
Kyle Finnegan,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=18619"">Free Agent</a>",Kyle Finnegan,15009,640448
Elvis Alvarado,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=33216"">Free Agent</a>",Elvis Alvarado,21662,665660
Brayan Bello,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=33767"">H-Town Ram</a>",Brayan Bello,23920,678394
Kyle Leahy,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=35030"">Free Agent</a>",Kyle Leahy,24763,681517
Kody Funderburk,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=35320"">Free Agent</a>",Kody Funderburk,24993,681892
Chase Silseth,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=40821"">Free Agent</a>",Chase Silseth,30074,681217
Blade Tidwell,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=42376"">Free Agent</a>",Blade Tidwell,31701,694918
Paul Blackburn,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=23839"">Free Agent</a>",Paul Blackburn,14739,621112
Tanner Banks,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=21207"">Free Agent</a>",Tanner Banks,16990,621383
Jacob Lopez,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=35696"">Free Agent</a>",Jacob Lopez,25098,682052
Brandon Williamson,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=37811"">Free Agent</a>",Brandon Williamson,25463,682227
Jason Adam,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=27723"">Free Agent</a>",Jason Adam,11861,592094
Enmanuel De Jesus,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=20682"">Free Agent</a>",Enmanuel De Jesus,18554,646241
Tyler Holton,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=37674"">The Sandma</a>",Tyler Holton,26231,663947
Chris Bassitt,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=18398"">Smoking He</a>",Chris Bassitt,12304,605135
Shawn Armstrong,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=18558"">The Sandma</a>",Shawn Armstrong,12857,542888
Anthony Banda,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=23630"">Free Agent</a>",Anthony Banda,14706,607455
Edwin Díaz,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=23601"">H-Town Ram</a>",Edwin Diaz,14710,621242
Mark Leiter Jr.,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=19574"">Naylor? I </a>",Mark Leiter Jr.,15551,643410
Ryan Thompson,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=21321"">Free Agent</a>",Ryan Thompson,16647,657044
Cionel Pérez,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=23709"">Free Agent</a>",Cionel Perez,19614,672335
Robert Garcia,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=31984"">Mirkwood S</a>",Robert Garcia,23363,676395
Cole Wilcox,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=38324"">Free Agent</a>",Cole Wilcox,27481,677961
Brant Hurter,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=40931"">Free Agent</a>",Brant Hurter,30133,676428
AJ Blubaugh,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=42340"">Free Agent</a>",AJ Blubaugh,31764,805123
Germán Márquez,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=23688"">Free Agent</a>",German Marquez,15038,608566
Tommy Nance,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=33232"">Free Agent</a>",Tommy Nance,19178,667297
Jake Bird,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=35548"">Free Agent</a>",Jake Bird,21267,656234
DL Hall,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=27165"">Free Agent</a>",DL Hall,22207,669084
Spencer Miles,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=42598"">Free Agent</a>",Spencer Miles,31621,693686
Greg Weissert,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=32904"">Free Agent</a>",Greg Weissert,20375,669711
Riley Martin,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=40651"">Free Agent</a>",Riley Martin,29934,702303
Noah Schultz,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=42873"">The Big Lu</a>",Noah Schultz,32056,702273
Blake Treinen,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=18414"">Free Agent</a>",Blake Treinen,12572,595014
Luis Medina,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=33485"">Free Agent</a>",Luis Medina,21649,665622
Eric Lauer,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=23696"">Free Agent</a>",Eric Lauer,19316,641778
Zack Kelly,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=26461"">Free Agent</a>",Zack Kelly,20349,677161
George Soriano,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=32411"">Free Agent</a>",George Soriano,21863,666277
Cooper Criswell,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=35875"">Free Agent</a>",Cooper Criswell,24975,681867
Zach Pop,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=31517"">Free Agent</a>",Zach Pop,20185,647315
Andrew Nardi,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=37639"">Free Agent</a>",Andrew Nardi,25942,677053
Luke Weaver,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=18380"">Free Agent</a>",Luke Weaver,16918,596133
Connor Seabold,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=31524"">Free Agent</a>",Connor Seabold,19695,657756
Evan Sisk,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=35223"">Free Agent</a>",Evan Sisk,24995,681895
Drew Anderson,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=30833"">Naylor? I </a>",Drew Anderson,15130,623454
JT Brubaker,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=22753"">Free Agent</a>",JT Brubaker,17578,664141
Richard Lovelady,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=23828"">Free Agent</a>",Richard Lovelady,19337,663992
Daniel Palencia,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=38781"">Apple Cinn</a>",Daniel Palencia,27914,694037
Clayton Beeter,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=38428"">Smoking He</a>",Clayton Beeter,27494,690925
Justin Lawrence,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=22920"">Free Agent</a>",Justin Lawrence,17639,664875
Jack Anderson,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=40822"">Free Agent</a>",Jack Anderson,30086,681252
Luis García,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=4607"">Free Agent</a>",Luis Garcia,6984,472610
Chris Martin,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=18455"">Free Agent</a>",Chris Martin,11847,455119
Hoby Milner,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=27458"">Free Agent</a>",Hoby Milner,13346,571948
Peter Lambert,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=22676"">Free Agent</a>",Peter Lambert,17969,663567
Connor Brogdon,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=31492"">Free Agent</a>",Connor Brogdon,21205,641401
Ryan Feltner,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=35617"">Free Agent</a>",Ryan Feltner,21446,663372
Jordan Leasure,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=40656"">Apple Cinn</a>",Jordan Leasure,29950,673929
Brandon Sproat,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=44534"">Naylor? I </a>",Brandon Sproat,33850,687075
Devin Williams,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=19268"">Smoking He</a>",Devin Williams,15816,642207
Camilo Doval,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=32051"">Naylor? I </a>",Camilo Doval,21992,666808
Alex Lange,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=27164"">Free Agent</a>",Alex Lange,19883,656638
David Morgan,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=42444"">Free Agent</a>",David Morgan,31616,688158
Tatsuya Imai,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=48241"">Continenta</a>",Tatsuya Imai,37124,837227
Max Scherzer,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=4514"">Free Agent</a>",Max Scherzer,3137,453286
Cody Bolton,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=26999"">Free Agent</a>",Cody Bolton,23265,675989
Coleman Crow,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=38793"">Free Agent</a>",Coleman Crow,27926,689441
Andrew Alvarez,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=40609"">Free Agent</a>",Andrew Alvarez,29914,674841
Aaron Bummer,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=29222"">Free Agent</a>",Aaron Bummer,16258,607481
Eli Morgan,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=31983"">Free Agent</a>",Eli Morgan,20203,669212
Dylan Dodd,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=40701"">Free Agent</a>",Dylan Dodd,29928,689266
Joe Mantiply,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=27495"">Free Agent</a>",Joe Mantiply,14857,573009
Dean Kremer,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=31819"">Free Agent</a>",Dean Kremer,19350,665152
Shaun Anderson,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=23687"">Free Agent</a>",Shaun Anderson,19453,641312
Roki Sasaki,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=46091"">Logan &amp</a>",Roki Sasaki,35323,808963
José Urquidy,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=23453"">Free Agent</a>",Jose Urquidy,18413,664353
Garrett Acton,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=38539"">Free Agent</a>",Garrett Acton,27583,670183
Justin Slaten,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=37007"">Free Agent</a>",Justin Slaten,25648,686580
Tyler Samaniego,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=40826"">Free Agent</a>",Tyler Samaniego,30081,701719
Ryan Weiss,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=35319"">Free Agent</a>",Ryan Weiss,24621,680802
PJ Poulin,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=35013"">Free Agent</a>",PJ Poulin,23394,676571
Edgardo Henriquez,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=36539"">Free Agent</a>",Edgardo Henriquez,26944,683618
Mitchell Parker,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=38689"">Free Agent</a>",Mitchell Parker,27636,680730
Andrew Hoffmann,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=40410"">Free Agent</a>",Andrew Hoffmann,29633,694851
Didier Fuentes,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=41452"">Mirkwood S</a>",Didier Fuentes,30661,800311
Jacob Webb,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=21315"">Free Agent</a>",Jacob Webb,19274,657097
Cade Horton,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=42719"">Continenta</a>",Cade Horton,31872,690990
Ryan Borucki,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=23855"">Free Agent</a>",Ryan Borucki,16350,621366
Seranthony Domínguez,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=30196"">Free Agent</a>",Seranthony Dominguez,19249,622554
Cal Quantrill,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=23629"">Free Agent</a>",Cal Quantrill,19312,615698
Hunter Bigge,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=37705"">Free Agent</a>",Hunter Bigge,26259,685801
Jose Franco,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=36000"">Free Agent</a>",Jose Franco,27014,683742
Cole Henry,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=38351"">Free Agent</a>",Cole Henry,27570,669371
Brandon Young,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=38661"">Free Agent</a>",Brandon Young,27819,687064
Andrew Morris,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=42652"">The Sandma</a>",Andrew Morris,31891,702193
Mason Englert,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=38727"">Free Agent</a>",Mason Englert,22288,669438
Osvaldo Bido,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=26047"">Free Agent</a>",Osvaldo Bido,23150,674370
Paxton Schultz,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=37244"">Free Agent</a>",Paxton Schultz,25501,687606
Kolby Allard,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=18532"">Free Agent</a>",Kolby Allard,18694,663465
Ryan Yarbrough,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=19747"">Free Agent</a>",Ryan Yarbrough,16502,642232
Lazaro Estrada,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=33801"">Free Agent</a>",Lazaro Estrada,24914,681751
Kyle Backhus,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=40306"">Free Agent</a>",Kyle Backhus,29615,679775
Dietrich Enns,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=23669"">Free Agent</a>",Dietrich Enns,13932,608650
Shane Smith,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=42592"">Smoking He</a>",Shane Smith,31687,681343
Craig Kimbrel,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=5677"">Free Agent</a>",Craig Kimbrel,6655,518886
Tyler Mahle,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=19422"">Logan &amp</a>",Tyler Mahle,16358,641816
Chase Shugart,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=35831"">Free Agent</a>",Chase Shugart,21544,663767
Chris Murphy,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=37770"">Free Agent</a>",Chris Murphy,26214,669684
Ryan Watson,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=38741"">Free Agent</a>",Ryan Watson,27853,670245
Miles Mikolas,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=6106"">Free Agent</a>",Miles Mikolas,9803,571945
Jayden Murray,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=37139"">Free Agent</a>",Jayden Murray,26482,681151
Orion Kerkering,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=42666"">The Sandma</a>",Orion Kerkering,31776,689147
Cole Ragans,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=23625"">Smoking He</a>",Cole Ragans,21846,666142
Luinder Avila,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=34494"">Free Agent</a>",Luinder Avila,24452,679883
Joey Gerber,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=34640"">Free Agent</a>",Joey Gerber,24591,680702
Tim Herrin,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=35051"">Free Agent</a>",Tim Herrin,25139,682120
Orlando Ribalta,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=37708"">Free Agent</a>",Orlando Ribalta,26247,687377
Jared Koenig,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=38641"">Free Agent</a>",Jared Koenig,27517,657649
Carlos Rodriguez,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=40951"">Free Agent</a>",Carlos Rodriguez,30161,692230
Cameron Foster,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=42753"">Free Agent</a>",Cameron Foster,31942,671382
Hunter Gaddis,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=37239"">Logan &amp</a>",Hunter Gaddis,25636,683769
Kyle Hurt,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=39868"">Free Agent</a>",Kyle Hurt,27514,669165
Trevor Martin,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=42681"">Free Agent</a>",Trevor Martin,31878,694680
Zack Littell,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=19437"">Free Agent</a>",Zack Littell,15823,641793
Cody Ponce,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=21961"">Continenta</a>",Cody Ponce,17920,664074
Albert Suárez,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=11026"">Free Agent</a>",Albert Suarez,6175,544150
Griffin Jax,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=31438"">The Big Lu</a>",Griffin Jax,20253,643377
Logan Henderson,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=42312"">Free Agent</a>",Logan Henderson,31475,701656
Garrett Cleavinger,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=20421"">Free Agent</a>",Garrett Cleavinger,17897,664076
Taijuan Walker,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=14646"">Free Agent</a>",Taijuan Walker,11836,592836
Seth Johnson,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=37706"">Free Agent</a>",Seth Johnson,26020,686751
Jared Shuster,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=38382"">Free Agent</a>",Jared Shuster,27472,694363
Luis Gil,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=23373"">Free Agent</a>",Luis Gil,21052,661563
Brandon Eisert,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=38550"">Free Agent</a>",Brandon Eisert,27668,685126
Zach Eflin,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=23612"">Free Agent</a>",Zach Eflin,13774,621107
Ryan Fernandez,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=35481"">Free Agent</a>",Ryan Fernandez,24862,681676
Ryan Gusto,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=38043"">Free Agent</a>",Ryan Gusto,26440,687473
Austin Voth,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=23605"">Free Agent</a>",Austin Voth,15047,608723
Gavin Collyer,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=37987"">Free Agent</a>",Gavin Collyer,26349,686560
Christian Roa,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=38376"">Free Agent</a>",Christian Roa,27662,685005
